
"Nascido Para o Sucesso",,"uploads/bibliografias/liv101_0.jpg","Nascido Para o Sucesso - Como desenvolver seu potencial ilimitado
Título original: Born to succeed: How to release your unlimited potential
Editora: Record
ISBN: 8501044970
Escrito por: Colin Turner

- Nada dá certo na minha vida!

Se você vive repetindo esta frase, tem muito o que aprender com Colin Turner.

Com a experiência de quem já foi milionário, perdeu tudo, mas recuperou a fortuna, o autor desmistifica a ideia de que o sucesso só bate na porta de poucos homens e mulheres privilegiados.

Qualquer pessoa nasce com a capacidade de brilhar na profissão e nos relacionamentos pessoais, desde que aprenda a desenvolvê-la. Prático e informativo, Nascido para o sucesso ensina a transformar problemas do cotidiano em fontes de conhecimento para superar obstáculos.","2015-08-27 00:23:40"
"Negociar com Competência",,"uploads/bibliografias/liv084_0.jpg","Negociar com Competência - Um Novo Caminho Onde Todos Ganham
Título original: Kompetent Verhandeln
Editora: Cultrix
ISBN: 8531605822, 9788531605826
Escrito por: Barbara Schott, Klaus Birker

No que você pensa ao ouvir a palavra ""negociar""? Negociar em reuniões importantes e decisivas da vida profissional? Em questões diplomáticas e políticas ou na hora de conseguir um aumento de salário, uma indenização ou na hora de vender uma propriedade? Mas há muitas ocasiões na vida diária que também se relacionam com a palavra ""negociar"". Quando, por exemplo, você fala com o proprietário da casa em que mora sobre os consertos que convém fazer ou quando faz reclamações, trata-se de defender seu dinheiro e a sua vontade.

Em todas essas oportunidades você quer esclarecer algo, entrar num acordo ou preparar o terreno para uma decisão. Para isso é preciso ter competência que às vezes falta no momento decisivo. Tudo dá errado. Como negociar com desenvoltura, mesmo nas situações difíceis - este é o tema deste livro.

Nas reuniões importantes, na hora de pleitear um bom salário, ou em muitas outras situações do dia-a-dia em que precisamos chegar a um acordo, é preciso saber negociar com competência.

Este livro apresenta estratégias muito simples, segundo os princípios da Programação Neurolinguística (PNL), aplicadas à área de gerenciamento. Com elas você aprenderá a demonstrar autoconfiança no momento de defender seus pontos de vista, saberá como conduzir uma negociação com desenvoltura e segurança, e como encontrar soluções que sejam proveitosas para todos os envolvidos.","2015-08-27 00:25:38"
"Ninguém Tropeça em Montanha",,"uploads/bibliografias/liv301_0.jpg","Ninguém Tropeça em Montanha - Cuide dos detalhes da vida
Editora: Gente
ISBN: 8573123842
Escrito por: Tadashi Kadomoto

No mundo em que vivemos, não é necessário ser vidente para saber que temos problemas de sobra.

Afinal, quem não os tem? Porém, o que é importante e um dos assuntos tratado no livro é que se desenvolva a consciência de que estas crises ou problemas têm muito a nos ensinar.

Qual é o aprendizado que estamos tirando destas crises?

NINGUÉM TROPEÇA EM MONTANHA!

O que nos faz tropeçar e cair são as pequenas coisas que na verdade acabamos descuidando. Detalhes, porém, que fazem uma tremenda diferença. O importante é manter o foco no seu sonho, não no problema, e estabelecer uma meta clara de vida.","2015-08-27 00:26:52"
"O Difícil é Ser Fácil",,"uploads/bibliografias/liv254_0.jpg","O Difícil é Ser Fácil
Editora: Signus
ISBN: 8587803018
Escrito por: Carlos Marsura Rosa

“Mestre não é quem sempre ensina, mas quem, de repente, aprende”. A frase é de Guimarães Rosa, e está citada na Apresentação e na última capa do livro, “O Difícil é ser Fácil”, de Carlos Marsura Rosa. Pois a obra deste Rosa, um paulista morando em Goiânia, torna fácil e agradável um assunto bastante complexo: o autoaperfeiçoamento. Utilizando-se de uma linguagem bastante acessível, sem chavões neurolinguísticos, entremeando bases teóricas com histórias, metáforas e exercícios, o leitor vai tomando conhecimento como é possível gerar mudanças com seu próprio esforço.

Didático, enriquecendo o texto com citações de Paulo Freire, , Herman Hesse, Stephen Covey, Freud, Saint-Exupéry, e tantos outros, apresenta exercícios, testes e questionários no final de cada capítulo, permitindo ao leitor testar-se a si próprio e, consequentemente, conhecer-se melhor. O livro tem 10 capítulos e mais de 220 páginas, além de inúmeras ilustrações, condizentes com o texto.

Autoestima, “Rapport”, o cérebro triúnico, o que é ser visual, auditivo ou cinestésico, os movimentos oculares, a reprogramação cerebral, a Linha do Tempo, e muito mais, vai sendo tratado, com bastante lucidez, e colocado de tal forma, que o leitor, vai vivenciando a leitura e agregando novas posturas, novos paradigmas, ampliando o seu mapa, ressignificando ou, como quer o autor ao driblar jargões tecnicistas, reciclando as lembranças.

Além de utilizar fundamentalmente a Programação Neurolinguística, o Autor, seguindo uma moda atual nos EUA e na Europa, faz uso de outros instrumentos e técnicas para clarear melhor o espírito do leitor. Utiliza-se, por exemplo, no capítulo 10, do Eneagrama, para explanar os tipos de personalidade. Tad James e Wyatt Woodsmal, ao tratar dos Metaprogramas in “A Terapia da Linha do Tempo”(Editora EKO, Blumenau-SC) fazem uso dos tipos psicológicos de Jung. Mary Orser e Richard Zarro, discípulos de John Grinder e Judith De Loizier consorciam PNL com a astrologia (“Mudando o seu Destino”, Summus Editorial, São Paulo). Salvador Carrión López, propõe técnicas de PNL com Inteligência Emocional, e também dá cursos de PNL com Eneagrama. Suas obras, em espanhol, podem ser clicadas no Golfinho on-line (golfinho.com.br). Joanna D’Arc Matias e Werner Lange, dois brasileiros formados na Sociedade Brasileira de PNL, ensinando PNL na Colômbia, confrontam a Neurolinguística(“PNL Básica com cérebro triádico”, Intermédio Editores, Colômbia) com os estudos do cérebro triádico do médico brasileiro Waldemar de Gregory (“Os poderes dos seus três cérebros”, Editora PANCAST, São Paulo).

O Eneagrama é praticamente desconhecido no Brasil, com raros iniciados e algumas edições de livros traduzidos do inglês. É uma técnica antiga, parte da Tradição Oral do Oriente, conhecidos pelos místicos sufistas e pelos padres do deserto, cristãos, e foi levado à Europa por G.I. Gurdjieff, mas permaneceu mais ou menos encoberto, até que nos idos de 1960, Oscar Ichazo, em Arica, no Chile, desvendou para um grupo de pessoas, entre eles o psicólogo Claudio Naranjo, os segredos de seu uso.

Carlos Masura Rosa consegue dar ao leitor uma visão introdutória do Eneagrama, e sua aplicação com a apresentação de questionários e testes sugestivos, mas não explicita na bibliografia a sua fonte.

“O DIFÍCIL é ser FÁCIL”é uma obra bastante singular, um interessante lançamento de uma aparentemente nova casa editorial: Signus Editora, de São Paulo.

Comentário de João Nicolau Carvalho (link is external),
professor universitário, Trainer em PNL, Coach certificado.

Publicado no Golfinho Impresso Nº87   Maio/2002","2015-08-27 00:27:49"
"O Espelho Quebrou",,"uploads/bibliografias/liv140_0.jpg","O Espelho Quebrou - Saiba como reconstruir sua auto-imagem
Título original: Out of Apples
Editora: Eko
Escrito por: Lee Schnebly

Alguma vez em sua vida você se sentiu sem energia, desmotivado, até mesmo triste?

Aparentemente você tem tudo o que deseja, trabalho, uma boa casa, família, mas parece que falta alguma coisa e você não sabe o que é?

Às vezes, lá no seu íntimo você se compara com outras pessoas e parece que elas sabem algum segredo de como estar sempre alegres e dispostas que você desconhece?

Então este livro é para você!

Nele a autora aborda de um modo firme este problema, usando uma linguagem bem descontraída e propondo soluções eficazes e definitivas.

Se seu espelho quebrou, saiba como reconstruir sua autoimagem, recuperando suas energias, o prazer de viver e... aprenda como manter-se neste estado.
","2015-08-27 00:28:39"
"O Poder do Cérebro e da Mente",,"uploads/bibliografias/liv339_0.jpg","O Poder do Cérebro e da Mente
Título original: Brain Power – Dream Power
Editora: Qualitymark
ISBN: 9788573036466
Escrito por: Laureli Blyth

Você gostaria de melhorar sua memória e utilizar melhor o seu intelecto e o poder do seu cérebro?

O Poder do Cérebro e da Mente conduz você a uma viagem de autodescoberta. Ele apresenta vários exercícios, mostrando como reduzir e eliminar o estresse, como impulsionar o poder do seu cérebro e aumentar a sua consciência.

Você vai aprender como despertar o potencial da sua genialidade ao redirecionar as energias da consciência, abrindo a janela da mente e irrigando-a com energia criativa.

Esta obra inclui informações sobre alimentos que melhoram o desempenho cerebral, exercícios que estimulam a memória e músicas que estimulam a mente. Ensina formas de se resolver problemas durante o sono, de programação e utilização dos seus sonhos, de acesso a intuição. Apresenta ao leitor ferramentas que otimizam os processos mentais.

O Poder do Cérebro e da Mente é um livro que vai ajudar o leitor a tornar-se mais familiarizado com seu eu interior, com seus medos, com sua força interna e suas emoções, além de auxiliá-lo na utilização dos sonhos para fortalecimento da sua vida desperta.

Laureli Blyth é uma reconhecida e respeitada psicoterapeuta e hipnoterapeuta clínica, trainer internacional em Programação Neurolinguística e Coaching. Ministra cursos nos EUA, Europa, Austrália e Ásia. É diretora do Training & Resource Australasian Institute of NLP, em Sidney, Austrália. Inspira e apoia seus clientes e alunos em como utilizar a mente para tomar decisões e conquistar metas.","2015-08-27 00:29:33"
"O Sucesso Não Ocorre Por Acaso",,"uploads/bibliografias/liv049_0.gif","O Sucesso Não Ocorre Por Acaso
Editora: Leitura
ISBN: 8573584874, 97885735584875
Escrito por: Lair Ribeiro

Não é por acaso que este livro já foi lido com entusiasmo por mais de 5 milhões de pessoas. Não é por acaso que mais de 1.500.000 exemplares foram vendidos ao longo de quatro anos. Não é por acaso que ele se manteve durante muitos meses na lista dos mais vendidos de todo o país.

O segredo para este sucesso espantoso são as informações preciosas que ele traz, em linguagem cativante, acessível a todos. O Sucesso não Ocorre por Acaso nos ensina a modificar o nosso relacionamento com o mundo de forma tão eficaz, que nos torna capazes de obter tudo o que almejamos da vida.

Nós somos aquilo que pensamos. Nossa vida é um retrato fiel do que construímos a cada dia. Portanto, realizar nossos sonhos, ser bem-sucedido são conquistas que dependem essencialmente de nós. Mas como chegar lá? Dr. Lair Ribeiro traça aqui um roteiro prático para quem já cansou de fracassos. Por meio de técnicas surpreendentes, que trazem para o dia a dia os conhecimentos profundos da Neurolinguística, ele nos revela os segredos do sucesso. ""Se você mudar, o mundo muda com você"" - e O Sucesso não Ocorre por Acaso será sua grande arma na solitária batalha por esta transformação.

Nesta nova edição, totalmente reformulada, com novos e instigantes capítulos, você descobrirá como aumentar sua capacidade mental, balancear os dois hemisférios do cérebro, desenvolver positivamente a autoestima, concentrar-se em suas qualidades, aprender a perceber e aproveitar as oportunidades.","2015-08-27 00:32:48"
"O Toque Mágico da Vida",,"uploads/bibliografias/liv125_0.jpg","O Toque Mágico da Vida
Editora: Conedi
Escrito por: Luiz Octávio

Há pouco tempo, a TV mostrava uma reunião no estádio do Maracanã, no Rio de Janeiro, onde mais de cem mil fiéis de uma igreja participavam de sessões de cura. Muitos deles manifestavam suas curas, fruto de sua fé e da pregação do seu líder.

A Psicologia Clínica Moderna teve um paciente com câncer que procurou um médium e fez com ele uma cirurgia. Não foi usada anestesia nem assepsia. Apesar da profunda incisão, o paciente não sentiu dores e o enorme corte cicatrizou perfeitamente em poucos dias.

Bernie Siegel, no seu livro Amor, medicina e milagres, cita inúmeras curas extraordinárias que ele, médico experiente, não sabe explicar.

Luiz Octávio também acredita nessas curas, embora ainda não sejam exatamente conhecidos os mecanismos psicofisiológicos que se manifestam para permitir uma recuperação tão extraordinária.

Este livro pretende transmitir um pouco de conhecimento já adquirido sobre como a mente pode modelar o corpo. Busca promover uma iniciação à automodelagem, no sentido de ajudar o leitor a transformar o seu estado de doença em saúde, modificando, assim, sua própria vida.

Quem inspirou este trabalho foi Milton Erickson, o grande médico norte-americano que dedicou toda a sua existência ao esforço de tentar compreender como se realizam os processos de mudança nas pessoas, para ensiná-las a realizá-los. E, nisso, foi insuperável.","2015-08-27 00:33:52"
"O Urro do Leão",,"uploads/bibliografias/liv126_0.jpg","O Urro do Leão
Editora: Conedi
Escrito por: Luiz Octávio

Muitas pessoas sofrem quando, sentem que não conseguem ultrapassar algumas dificuldades. Muitas dessas dificuldades podem ser hoje rapidamente ultrapassadas com as novas técnicas que evoluem a cada dia.

A preocupação do autor é trazer do exterior, onde se pesquisam as modernas psicologias, o que há de mais atualizado.

Este livro apresenta os novos caminhos aos quais todos podem ter acesso livremente. Ele mostra aos leitores que nem tudo é assim tão negro como uma noite de tempestade. E mesmo que seja, podem aprender que as tempestades sempre passam.

Passada a tempestade há um novo sol, um novo céu, prenúncio de uma nova vida para cada um de nós.","2015-08-27 18:06:16"
"Opções",,"uploads/bibliografias/liv333_0.jpg","Opções - Amor, sucesso e felicidade é apenas uma questão de opção
Título original: Choices: Manage your choices and you will manage your life
Editora: Saraiva
ISBN: 850200946X
Escrito por: Shad Helmstetter

Quem sou eu? O que quero da vida? O que torna meu dia ""bom"" ou ""ruim""? O que me aborrece e o que me deixa excitado e feliz? Serei ou não promovido?

Aprender o que escolher e como fazê-lo pode ser a coisa mais importante na vida, pois escolher viver segundo as próprias opções é a maior liberdade possível a uma pessoa. No entanto, muitas vão levando a vida sem realmente fazer a si mesmas algumas perguntas cruciais (pior ainda, sem respondê-las!). Só que a cada dia, semana, mês e ano têm de fazer opções, milhares delas, que influem de modo decisivo em suas chances de ser bem-sucedida ou não.

Cada um de nós, como indivíduo, tem o direito de escolher o que deseja fazer por si mesmo e tornar-se dono do próprio destino. Fazer opções por si mesmo é fácil, porém é difícil escolher e continuar fazendo opções por opção, dia após dia, mês após mês, ano após ano.

Em Opções Shad Helmstetter oferece um inestimável conjunto de novas técnicas que sintonizam o mais poderoso recurso humano natural: a intuição que sempre traz as respostas certas para a solução dos problemas, a conquista de metas propostas e o controle da própria vida.

Com Opções, as pessoas aprendem a desenvolver o poder ""do sim"", necessário para enfrentar os relacionamentos, os problemas familiares, as decisões educacionais e profissionais, o êxito financeiro e até mesmo a perda de peso, além de uma infinidade de decisões diárias que, com sutileza, vão moldando a vida.

Sentir-se realizado está ao seu alcance. Deixe Opções mostrar-lhe como!

SHAD HELMSTETTER (link is external), pesquisador do comportamento humano e conferencista na área de motivação, é presidente do The Self-talk Institute, organização sem fins lucrativos que oferece programas Self-talk (que inclui mais de duas mil frases que a pessoa pode dizer para si mesma). É convidado especial de diversos programas de rádio e televisão por todo os Estados Unidos.
","2015-08-27 18:07:48"
"Otimismo Em Ação",,"uploads/bibliografias/liv065_0.jpg","Otimismo Em Ação
Editora: Ibrasa
Escrito por: Isabel Furini

A autora, durante mais de 20 anos, ministrou aulas de Dinâmica Mental, com base na força subconsciente e na mente positiva. Ao entrar em contato com a PNL (Programação Neurolinguística), por intermédio de livros e cursos, compreendeu que o conhecimento antigo e o novo se complementavam de maneira harmônica, acrescendo novos conceitos que fortaleciam o ensinado em aulas, porque - basicamente - é importante que as pessoas aprendam a ""trabalhar sua mente"" e a explorar seus poderes, para viverem de forma mais dinâmica e feliz.

Neste livro de Neurolinguística (Otimismo em Ação) demonstra-se como é possível realizar mudanças de comportamento e lançam-se as bases para alcançar tal objetivo.

No primeiro capítulo a autora apresenta um conto sufi para demonstrar que na vida de todos os seres humanos há parâmetros que devem ser modificados e propõe uma técnica de autossugestão positiva. Em seguida aborda dois temas típicos da PNL: Ancoragem e História Pessoal. Passa em seguida a estudar o poder do subconsciente para, no quarto capítulo, dissertar sobre os Sistemas Representacionais: Visual, Auditivo, e Cinestésico. Passa depois a analisar o Poder Mental e as formas de descondicionar e programar o pensamento. Em capítulos seguintes são analisados temas como: a exploração dos poderes do pensamento, o desenvolvimento da criatividade, os rótulos limitantes utilizados diariamente - de forma inconsciente - com efeitos prejudiciais.

A autora aborda ainda a comunicação eficiente e o poder da persuasão, citando o autor inglês Rudyard Kipling, segundo o qual ""a palavra é a mais poderosa droga estimulante usada pela humanidade"". No capítulo ""Superando Obstáculos"", a autora desenvolve os meios para superar o medo da velhice, a depressão, a insônia e a timidez, para logo após se referir à prosperidade e como o poder mental pode conduzir uma pessoa ao êxito. Apresenta uma prática de relaxamento, uma programação subconsciente e a Programação Neurolinguística, explorando as sensações dos cinco sentidos.

Em síntese, este livro prático, escrito em linguagem simples e acessível, que analisa as condições de êxito, destacando as técnicas objetivas e estratégias para exercitar-se no dia a dia. É um livro dirigido especialmente àqueles que acreditam no poder interior.","2015-08-27 18:08:39"
"Para Tomar a Melhor Decisão",,"uploads/bibliografias/liv192_0.gif","Para Tomar a Melhor Decisão
Editora: Gente
ISBN: 8573121289
Escrito por: Regina de Oliveira Fernandes

Envelhecer feliz. Você acredita nesta sentença? Para muitas pessoas, a palavra velhice é sinônimo de doença e desânimo. Para Regina O. Fernandes, essa fase pode ser gostosa e proveitosa, sim. Em 136 páginas, ela demonstrar como encarar os mitos e as verdades sobre o processo de envelhecimento.
Este livro mostra, com linguagem acessível e métodos práticos e eficazes, como é possível tirar o melhor proveito das transições da vida, aprender a traçar objetivos e realizá-los.
O principal intuito da obra é apresentar a você uma maneira diferente de encarar a vida e lidar com suas expectativas pessoais, contribuindo para o desenvolvimento de novas habilidades e maior flexibilidade em seus comportamentos.
A autoaceitação, a flexibilidade e as crenças do ser humano são alguns dos temas discutidos pela autora. O livro contém, também, um programa de quinze passos para aprender a transformar uma ideia em ação e um caderno de exercícios para desenvolver a meditação e a reflexão.

A autora é educadora, com formação em Letras pela Pontifícia Universidade Católica. Practitioner e Master Practitioner em Programação Neurolinguística pela Sociedade Brasileira de Programação Neurolinguística, treinadora e terapeuta, atua há quinze anos no campo da orientação pessoal e profissional.
Participou do programa de atualização em Comportamento Organizacional da Wharton School of Business of the University of California at Berkeley, Extension.
Criou o Centro de Aperfeiçoamento PERCEPÇÃO, o qual promove cursos e palestras visando o auto conhecimento em busca da excelência, junto a faculdades e empresas.
Em sua clínica particular, realiza atendimentos individuais, assim como a famílias, casais e grupos.","2015-08-27 18:10:02"
"Pare de Sofrer",,"uploads/bibliografias/liv127_0.jpg","Pare de Sofrer - Um caminho para liberdade, saúde e alegria de viver
Editora: Conedi
Escrito por: Luiz Octávio

Tendo como base os trabalhos de Milton Erickson, Bandler e Grinder, Luiz Octávio incursiona por esse novo e fascinante mundo da psicoterapia. Com uma linguagem própria, simples e objetiva, o Autor utiliza os seus conhecimentos em Programação Neurolinguística com o intuito de fornecer elementos, de fácil assimilação, que irão ajudar as pessoas a enfrentarem as dificuldades do dia a dia. As técnicas aqui apresentadas procuram trazer o leitor à realidade, pois fora dela as pessoas naufragam no sofrimento. O Autor, em sua clínica, no Rio de Janeiro, vem desenvolvendo, há muitos anos, um trabalho contínuo para fazer com que os clientes se beneficiem dessa quase-magia, que é o poder viver livre de sofrimentos. E já é enorme o número dos que se beneficiaram. Muitos ainda deixarão de sofrer com um pequeno empurrão da PNL. Pois você sofre quando quer!

Este livro pretende ajudar as pessoas a enfrentar o cotidiano. São muitas as dificuldades que a vida oferece a cada um diariamente. Vários princípios, de simples aplicação, vão eliminar ou atenuar essas dificuldades. Aos poucos, as pessoas vão-se tornando mais adequadas, mais tranquilas e mais felizes, pois elas param de sofrer!","2015-08-27 18:14:20"
"Passos de Gigante",,"uploads/bibliografias/liv038_0.jpg","Passos de Gigante - Pequenas Mudanças Que Fazem Uma Grande Diferença - 365 Lições Diárias de Autodomínio
Título original: Giant Steps: Small changes to Make a Big Difference: Daily Lessons in Self-Mastery
Editora: Record
ISBN: 8501042994
Escrito por: Anthony Robbins

Baseado nos melhores instrumentos e princípios, nas mais modernas e eficientes técnicas e estratégias apresentadas em seu bestseller Desperte seu Gigante Interior, Anthony Robbins, o mais bem-sucedido consultor de neurolinguística, leva você a dar passos de gigante em direção à qualidade de sua vida.
Passos de Gigante é uma obra estimulante e interativa, destinada ao sucesso pessoal e profissional.","2015-08-27 18:15:34"
"Pensamentos Determinam Vidas",,"uploads/bibliografias/liv318_0.jpg","Pensamentos Determinam Vidas
Editora: Qualitymark
ISBN: 9788573037043, 8573037040
Escrito por: Izabel Monteverde

O livro é baseado em técnicas que já ajudaram milhões de pessoas em todo mundo e revela como nossos pensamentos criam emoções que alimentam nosso sangue, determinando assim o nível de saúde que temos.

O leitor aprenderá a se livrar de pensamentos repetitivos que surgem sem nossa permissão e influenciam diretamente nossos estados emocionais.

Trata-se de um novo método de condicionamento, para que seu cérebro possa aprender a pensar coisas que façam bem a você.

Na página 78, houve um engano, onde se lê:
Sonhos são objetivos com data marcada para acontecer.

Na realidade deveria estar:
Objetivos são sonhos com data marcada para acontecer.","2015-08-27 18:16:23"
"Pense Fale Exista",,"uploads/bibliografias/liv162_0.jpg","Pense Fale Exista
Editora: Autodata
ISBN: 858711901X
Escrito por: Alcides Bracher S. Ribas, Cláudio Moysés

Envolvidos com o dia a dia profissional cada vez mais arrebatador, exigente, nos habituamos a encaminhar nossas atenções para modernas tecnologias e ferramentas de trabalho, esquecendo nossa própria realidade doméstica, na forma da família, mulher, marido e filhos, influem na qualidade de nossos próprios serviços.

Especialistas nos pedem que pensemos grande mas escondem que pensar grande é pensar simples.

E é exatamente esta a ideia que está resgatada neste Pense, Fale, Exista: a essência das coisas todas está nas pequenas coisas e gestos, na singeleza do pormenor, na força da simplicidade, na grandeza do substantivo.

E, principalmente, na verdade de que é muito possível, e sem grande esforço, mudar nossas atitudes por outras, mais abrangentes, solidárias e eficientes - no lar e no ambiente de trabalho.

A AutoData Editora tem o orgulho de editar este primeiro trabalho de Alcides Bracher S. Ribas e Claudio Moyses, tendo a certeza de que será muito útil para aqueles que procuram utilizar seu potencial humano a fim de atingir seus objetivos de vida.

Vicente Alessi Filho
Outubro de 1998","2015-08-27 18:18:14"
"Persuasão - A Arte De Convencer",,"uploads/bibliografias/liv356_0.jpg","Persuasão - A Arte De Convencer
Editora: Baraúna
ISBN: 9788560832729
Escrito por: Antônio Walter A. Nascimento

PERSUASÃO A Arte de Convencer de autoria de Antônio Walter Nascimento é o ""Livro do Mês"" de Golfinho. Edição da Baraúna, São Paulo. O autor é professor universitário, consultor de empresas e universidades em nosso país e no exterior. Articulista em jornais e revistas, Nascimento publicou diversos livros, entre eles A Gerência de Si Mesmo, relacionado na seção Livros por esse Portal de Programação Neurolinguística, em função de sua importância e aplicação criativa de técnicas de PNL.

""Persuasão"" não é, propriamente dita, uma obra de PNL. Mas é um texto altamente criativo sobre a arte de convencer – e em suas mais de 230 páginas a Programação Neurolinguística se faz presente, quer textualmente, quer nas configurações, quer nos exemplos, quer nas entrelinhas. Uma obra com sumo de PNL. E sumo muito bem temperado, rico de observações do sujeito e objeto da persuasão: o ser humano.

O tema do livro tem muito com a arte de liderar, pois conforme muito bem registra Antônio Walter Nascimento, persuasão é ""a arte de convencer o outro a fazer aquilo que pretendemos que faça, ou aceitar nossas ideias"". É uma questão de atitude, ou seja, ""a maneira de ser em relação a situações, objetos ou pessoas"" – e o autor, com muito didatismo, vai ensinando o leitor a aprimorar sua habilidade de persuasão.

Registra que ""o homem se torna um líder quando motiva os demais a fazer aquilo que ele considera importante que seja feito"". E nos apresenta os elementos básicos para tanto: empatia, observação, perguntas e respostas, que são devidamente conceituados, exemplificados, exercitados.

Detalha que três conhecimentos gerais devem ""ser observados por quem pretende aperfeiçoar-se na habilidade de persuasão: os motivos humanos (a partir de uma análise da semelhança entre os seres humanos e de suas diferenças individuais), a postura do persuasor e o momento adequado à persuasão; e o processo decisório do ser humano"".

Explicita que os humanos temos necessidades e interesses, necessidades fisiológicas, necessidade de segurança, necessidades sociais, necessidade de estima ou de apreciação, necessidade de autorrealização – tudo isso exemplificado com muita propriedade.

Nos ensina neurociência lembrando-nos que os seres humanos enxergam com o cérebro – e a partir dessa realidade fornece ao leitor uma gama de informações de primeiríssima grandeza de como interpretamos e formamos imagens, de como recebemos e acumulamos informações, -- ensinamentos fundamentais para aprender e vivenciar a arte de persuadir o outro com ecologia.

Abordagem emocional, comunicação (ação de tornar comum alguma coisa a outrem), ""rapport"", relacionamento, como mostrar-se simpático, interesse e respeito, semelhanças e afinidades, confiança, discrição e coerência, compromisso, veracidade, aceitação, reconhecimento, direito de opinião, humildade, bom humor, entusiasmo, e muito mais, são tematicamente trabalhados para nos ensinar a arte de persuadir.

E, para tanto, identifica, analisa e propõe remédios adequados para as objeções. Ensina como cuidar dos frutos colhidos: com ética.

O Adendo, capítulo final e um dos mais ricos da obra, apresenta e disponibiliza ao leitor uma belíssima análise do filme ""Doze Homens e uma Sentença"", um clássico sobre cidadania, um clássico sobre a arte de persuadir.

Livro rico em técnicas e exemplos sobre como persuadir o outro, seja na apresentação de um produto, de uma ideia, um serviço, em marketing, -- é obra fundamental para professores, políticos, publicitários, estudantes, advogados, empresários, gerentes e diretores de organizações, para todos aqueles que querem facilitar o processo de convivência, pois o ser humano não é uma ilha isolada. Todos nós precisamos do Outro. Precisamos persuadir e ser persuadidos.
","2015-08-27 18:19:41"
"Pilotando bem sua vida, com competência emocional",,"uploads/bibliografias/liv107_0.jpg","Pilotando bem sua vida, com competência emocional
Editora: Nome da Rosa
ISBN: 8586872024
Escrito por: Maria Amélia Vallim de Oliveira

Nossa sociedade, diante das grandes e aceleradas mudanças no conceito de evolução e progresso do ser humano, exige e privilegia hoje pessoas e comportamentos eficazes. Pressionados a buscar diariamente bons desempenhos, soluções e alternativas fora de nós mesmos, ora nos sentimos aflitos, ora deprimidos, ora incapazes de corresponder a tantas exigências, muitas vezes fracassados como pais, filhos, profissionais, amigos, maridos ou esposas.

Muitos caminhos para que nos tornemos criativos, bem-sucedidos, inteligentes e expoentes foram e são apontados por diversos autores e profissionais, principalmente através do imenso material que inundou o mercado, após a idéia de Inteligência Emocional. Poucos, no entanto, conseguiram atingir as pessoas, seja por sugerirem soluções mágicas, ou por analisarem tudo de maneira tão complexa, que tornaram inviável o acesso ao conhecimento.

O livro Pilotando bem sua vida, com competência emocional, de Maria Amélia Vallim de Oliveira, vem preencher essa lacuna deixada por tantas publicações. Psicóloga e psicoterapeuta, especialista em terapia cognitiva, com toda sua experiência na área do comportamento humano, Maria Amélia mostra-nos como é possível obter o sucesso desejado na vida, nos relacionamentos, no trabalho, na família. Numa linguagem leve, direta, simples e gostosa, a autora nos orienta a entrar em contato com nossas emoções, a decodificar as mensagens por elas sinalizadas e a utilizar esse instrumental para crescermos enquanto indivíduos plenos.

Desvendando as estratégias das pessoas emocionalmente competentes, Maria Amélia aponta caminhos práticos e acessíveis a todos que queiram uma vida harmônica e feliz. Afinal, como ela mesmo diz, não importa em que momento da vida você se encontra, não importa sua idade, ou sua atividade: a competência emocional está aí em você para ser desenvolvida. E é ela que o fará pilotar bem sua própria vida.","2015-08-27 18:24:51"
"Poder Ilimitado",,"uploads/bibliografias/liv170_0.jpg","Poder Ilimitado - Uma escolha negra
Título original: Unlimited Power: A Black Choice
Editora: Record
ISBN: 8501053023
Escrito por: Anthony Robbins, Joseph McClendon III

A Editora Record vem de lançar ""Poder Ilimitado - Uma Escolha Negra"", de Anthony Robbins e Joseph McClendon III. Robbins foi quem popularizou a PNL nos EUA, e em muitas partes do mundo. Dele a mesma editora brasileira já publicou ""Desperte o gigante interior, Mensagens de um amigo, e Passos de gigante"". A nova obra, em parceria com um autor negro, associado de Robbins em sua organização de treinamento, é na verdade uma refundição e ampliação do livro mais famoso de Robbins, ""Poder sem limites"", lançado no Brasil pela Bestseller.

A nova edição, voltada e dedicada aos afro-americanos, recebeu melhoria acentuada na área programática e os heróis exemplares que participam da empreitada são da raça negra: Nelson Mandela, James Baldwin, Whitnet Houston, ex-Prince, Robert L. Johnson, Martin Luther King, Jr. e dezenas de outros, alguns desconhecidos para nós, brasileiros.

O livro, que vende bem nos EUA, trata da experiência humana do ponto de vista dos negros e mostra que, independentemente da cor da pele, o ser humano tem condições de conseguir o que deseja. Desde que tenha a ferramenta certa: o conhecimento.

Obra de 430 páginas, recheada de histórias, estórias e metáforas, busca também aqui atingir os leitores negros, mas na verdade, pela riqueza de conteúdo, pela sistematização aberta, pode ser utilizada por qualquer leitor, independentemente de raça e/ou cor. O conteúdo, exposição detalhada da versão popular da Programação Neurolinguística, transcende na verdade o plano original dos autores, atingir a grande classe média dos negros norte-americanos e, num novo contexto, se transforma numa obra atualizada e melhorada da anterior. Com enfoque altamente pragmático, bem ao gosto dos norte-americanos, dividido em 23 capítulos, o livro poderá também fazer sucesso em nosso país.

Comentário de: João Nicolau Carvalho - Professor Universitário, Trainer em PNL
publicado no Golfinho nº 58 - NOV/1999","2015-08-27 18:25:55"
